Do,Ph,ORP,EC,TDS,Water_Temp,CDO,CpH,CORP,CEC,CTDS,CWT,wqc
3.8,7.0278,157.3754,1582.796,50.8309,24.3265,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
3.945,7.0002,184.6562,251.6129,54.741,24.522,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.049,6.9727,212.043,1118.28,50.8309,24.4242,Low,Normal,Low,High,Normal,Normal,Polluted
3.748,6.9727,239.4053,268.8172,44.9658,24.522,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.748,7.1653,266.7351,247.3118,50.8309,24.131,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.312,7.2478,293.9508,1572.043,50.8309,23.9355,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.312,7.0553,321.2805,1559.14,50.8309,23.5445,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.312,6.9727,348.6429,1559.14,46.9208,23.1535,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.047,7.2203,375.8912,1559.14,46.9208,23.1535,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.836,7.1928,402.944,1597.849,50.8309,22.8602,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.943,6.9727,103.4995,1556.989,33.2356,22.958,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.478,6.9727,76.072,376.3441,33.2356,23.74,Low,Normal,Low,Normal,Low,Normal,Polluted
4.308,6.9727,48.726,864.5162,33.2356,24.131,Low,Normal,Low,High,Low,Normal,Polluted
3.8,7.2203,21.6813,270.9677,50.8309,24.4242,Abnormal,Normal,Abnormal,Normal,Normal,Normal,Polluted
3.696,7.0002,5.5751,275.2688,54.741,24.4242,Abnormal,Normal,Abnormal,Normal,Normal,Normal,Polluted
3.893,7.0002,32.9211,1563.441,41.0557,24.8153,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.308,7.1378,60.3079,647.3119,41.0557,24.522,Low,Normal,Low,High,Low,Normal,Polluted
3.696,7.2203,87.6132,273.1183,50.8309,24.913,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.758,7.2203,114.9104,268.8172,41.0557,25.2063,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.524,6.9177,142.2483,245.1613,41.0557,25.304,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.696,7.1653,169.578,247.3118,50.8309,24.913,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.256,6.9177,196.8833,283.871,54.741,24.8153,Low,Normal,Low,Normal,Normal,Normal,Polluted
3.71,7.0553,224.1724,438.7097,50.8309,25.1085,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.002,7.0553,251.4858,1593.548,50.8309,25.0108,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.893,6.9177,278.8156,1569.892,54.741,24.8153,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
3.644,7.2754,306.1127,350.5376,29.3255,24.2287,Abnormal,Normal,Normal,Normal,Low,Normal,Polluted
4.423,7.0002,333.4588,1556.989,44.9658,22.6647,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.14,6.9727,360.6093,286.0215,54.741,22.7625,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.895,7.0278,387.9635,1556.989,50.8309,22.8602,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.718,7.1103,118.5696,266.6667,50.8309,22.958,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.047,6.9727,91.2643,1593.548,50.8309,23.8377,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.589,7.0278,63.9345,1584.946,50.8309,23.6422,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.423,7.1103,36.5315,249.4624,50.8309,23.349,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.308,7.0002,9.4053,1068.817,41.0557,24.0332,Low,Normal,Abnormal,High,Low,Normal,Polluted
4.633,7.2203,18.0303,1550.538,50.8309,23.74,Low,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
4.308,7.0278,45.4823,283.871,50.8309,24.522,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.205,6.9727,72.7468,1554.839,50.8309,24.913,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.954,6.9177,100.0114,329.0323,44.9658,25.1085,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.256,6.9727,127.3574,279.5699,50.8309,24.522,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.256,7.0002,154.7116,1546.237,50.8309,24.8153,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.8,7.2754,182.0169,1539.785,41.0557,24.913,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.573,6.9177,209.2815,255.914,54.741,25.1085,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.661,6.9727,236.6031,264.5161,41.0557,25.0108,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.644,7.0002,263.9329,1569.892,54.741,24.913,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
3.28,7.1653,291.23,264.5161,44.9658,25.2063,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.893,6.9177,318.5516,1266.667,46.9208,24.4242,Abnormal,Normal,Normal,High,Low,Normal,Polluted
3.893,6.9177,345.7266,1556.989,33.2356,24.6198,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
3.748,6.9177,373.089,1552.688,41.0557,24.0332,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
4.308,6.9177,400.4187,249.4624,50.8309,24.0332,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.423,7.2203,106.1633,1580.645,33.2356,23.1535,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.633,7.1653,78.7439,1567.742,46.9208,23.1535,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.423,6.9727,51.5119,1554.839,50.8309,23.4467,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.633,6.9727,24.1821,251.6129,54.741,23.1535,Low,Normal,Abnormal,Normal,Normal,Normal,Polluted
4.836,6.9727,3.2209,275.2688,50.8309,22.958,Low,Normal,Abnormal,Normal,Normal,Normal,Polluted
4.367,7.2203,30.6403,1556.989,46.9208,23.349,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.836,6.9177,57.9212,238.7097,41.0557,22.6647,Low,Normal,Low,Normal,Low,Normal,Polluted
4.633,7.0002,85.1857,320.4301,54.741,23.5445,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.153,7.1928,112.6295,1587.097,54.741,24.2287,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.997,6.9177,140.0489,258.0645,33.2356,24.2287,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.997,6.9177,167.5497,1563.441,41.0557,24.4242,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.965,6.9727,194.7898,1567.742,50.8309,23.9355,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.997,7.2203,222.1848,1556.989,44.9658,24.4242,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.256,7.2203,249.4575,554.8387,50.8309,24.913,Low,Normal,Low,High,Normal,Normal,Polluted
3.997,7.2203,276.7383,245.1613,50.8309,24.4242,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.423,6.9727,304.0029,1563.441,37.1457,23.9355,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.478,7.2203,331.2594,268.8172,54.741,23.1535,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.589,7.0278,358.4588,329.0323,44.9658,23.6422,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
4.854,7.2203,385.6419,1567.742,50.8309,23.349,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.688,6.9727,120.8423,262.3656,33.2356,23.2512,Low,Normal,Low,Normal,Low,Normal,Polluted
4.943,7.0553,93.4718,249.4624,50.8309,22.176,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.541,6.9177,66.1584,277.4193,54.741,22.8602,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.589,6.9177,38.8693,1215.054,50.8309,23.4467,Low,Normal,Low,High,Normal,Normal,Polluted
4.533,6.9177,11.5966,268.8172,41.0557,23.6422,Low,Normal,Abnormal,Normal,Low,Normal,Polluted
3.644,7.0553,15.6843,690.3226,54.741,24.2287,Abnormal,Normal,Abnormal,High,Normal,Normal,Polluted
3.644,7.0278,43.0303,279.5699,46.9208,24.4242,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.423,6.9727,70.3601,860.2151,50.8309,23.5445,Low,Normal,Low,High,Normal,Normal,Polluted
4.153,6.9727,97.755,1561.29,54.741,24.522,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.478,6.9727,125.0684,1565.591,50.8309,23.9355,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.696,6.8902,152.2027,279.5699,50.8309,24.6198,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.748,6.8902,179.3614,251.6129,54.741,24.4242,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.308,6.9727,206.6585,270.9677,46.9208,24.522,Low,Normal,Low,Normal,Low,Normal,Polluted
4.153,6.9727,233.8824,1552.688,54.741,24.131,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.533,7.1378,261.2366,1079.57,50.8309,23.74,Low,Normal,Low,High,Normal,Normal,Polluted
4.308,6.9727,288.6233,1580.645,44.9658,24.131,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.308,6.9177,315.8309,877.4194,50.8309,24.4242,Low,Normal,Normal,High,Normal,Normal,Unpolluted
3.945,6.9727,343.0955,1565.591,56.696,24.3265,Abnormal,Normal,Normal,Abnormal,Normal,Normal,Polluted
3.945,7.1103,370.3763,270.9677,50.8309,24.6198,Abnormal,Normal,Normal,Normal,Normal,Normal,Polluted
3.696,7.2754,397.6491,277.4193,54.741,24.2287,Abnormal,Normal,Normal,Normal,Normal,Normal,Polluted
4.312,6.9727,108.8026,1561.29,41.0557,23.4467,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.423,6.9727,81.5787,279.5699,50.8309,23.9355,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.478,7.2754,54.2408,1569.892,56.696,23.1535,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.777,6.9177,26.9355,1559.14,50.8309,22.7625,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
5.179,7.2754,0.3535,350.5376,44.9658,22.567,Low,Normal,Abnormal,Normal,Low,Normal,Polluted
4.257,7.2203,27.6833,1567.742,46.9208,23.0557,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.533,6.9727,54.9968,1556.989,56.696,23.2512,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.423,7.0278,82.3021,270.9677,50.8309,23.4467,Low,Normal,Low,Normal,Normal,Normal,Polluted
3.997,7.1653,109.5015,247.3118,50.8309,24.2287,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.308,6.9727,191.564,249.4624,54.741,24.4242,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.153,7.0002,218.8531,1565.591,50.8309,24.131,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.893,7.2203,246.1828,270.9677,50.8309,24.8153,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.945,6.9727,273.651,1548.387,29.3255,24.913,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.256,7.0553,300.9726,1524.731,33.2356,24.522,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.256,6.9177,382.9211,270.9677,46.9208,24.2287,Low,Normal,Normal,Normal,Low,Normal,Unpolluted
3.426,6.9727,123.5549,1559.14,46.9208,25.0108,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.696,6.9727,14.3174,430.1075,41.0557,24.8153,Abnormal,Normal,Abnormal,Normal,Low,Normal,Polluted
4.051,7.0002,94.8876,1567.742,50.8309,25.2063,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.71,6.8077,122.0789,234.4086,56.696,25.1085,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.997,6.9727,149.4819,273.1183,41.0557,24.522,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
3.881,7.2203,231.5526,273.1183,46.9208,23.8377,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.202,6.9177,258.972,266.6667,50.8309,23.0557,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.317,7.1928,286.3832,1567.742,50.8309,22.2737,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.718,7.0002,313.6641,1572.043,50.8309,22.4692,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
5.02,7.1103,395.7185,1144.086,33.2356,23.4467,Low,Normal,Normal,High,Low,Normal,Unpolluted
5.02,6.9727,110.839,268.8172,33.2356,23.74,Low,Normal,Low,Normal,Low,Normal,Polluted
4.965,7.1103,83.4767,1589.247,50.8309,23.5445,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.965,6.9727,56.1958,260.215,41.0557,23.9355,Low,Normal,Low,Normal,Low,Normal,Polluted
4.965,6.9727,28.9475,1423.656,54.741,23.9355,Low,Normal,Low,High,Normal,Normal,Polluted
3.945,6.9727,1.6667,1503.226,58.651,24.3265,Abnormal,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
3.997,6.9727,25.5246,1572.043,50.8309,24.2287,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
3.8,6.9727,52.8381,1591.398,46.9208,24.131,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.893,6.9727,80.2656,853.7635,41.0557,24.8153,Abnormal,Normal,Low,High,Low,Normal,Polluted
3.945,6.9727,107.522,690.3226,56.696,24.7175,Abnormal,Normal,Low,High,Normal,Normal,Polluted
4.633,6.9727,134.6481,1559.14,50.8309,23.9355,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.661,6.9727,162.1082,1580.645,25.4155,25.2063,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.945,7.1378,189.3891,270.9677,50.8309,24.913,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.423,7.0828,216.7514,1569.892,54.741,23.5445,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.423,7.2203,243.9589,283.871,58.651,23.8377,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.423,7.2754,271.2724,1578.495,56.696,23.349,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.718,6.9727,298.4311,275.2688,54.741,22.6647,Low,Normal,Low,Normal,Normal,Normal,Polluted
5.049,7.2754,325.7853,1574.193,50.8309,21.9805,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.541,7.2203,353.1069,270.9677,50.8309,22.567,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.533,6.9727,126.0883,1567.742,50.8309,23.0557,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.423,6.9727,98.6608,1535.484,54.741,23.1535,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.633,6.9177,71.3718,253.7634,50.8309,23.1535,Low,Normal,Low,Normal,Normal,Normal,Polluted
5.296,6.8902,44.0828,1572.043,56.696,22.958,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.713,7.1928,16.9078,1589.247,50.8309,24.131,Low,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
4.402,7.1653,10.3487,270.9677,50.8309,24.0332,Low,Normal,Abnormal,Normal,Normal,Normal,Polluted
4.454,7.2203,37.6051,1427.957,50.8309,24.2287,Low,Normal,Low,High,Normal,Normal,Polluted
3.748,6.9727,147.1114,1548.387,25.4155,24.6198,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.997,7.0002,174.4493,1582.796,46.9208,24.0332,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.533,7.0002,201.828,1556.989,41.0557,23.9355,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.049,7.1928,311.0655,268.8172,56.696,24.131,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
3.475,6.9177,392.8348,277.4193,56.696,25.2063,Abnormal,Normal,Normal,Normal,Normal,Normal,Polluted
4.533,6.9727,59.2343,255.914,54.741,23.0557,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.718,7.0278,31.9697,262.3656,29.3255,22.3715,Low,Normal,Low,Normal,Low,Normal,Polluted
4.895,6.9727,4.7621,238.7097,44.9658,22.567,Low,Normal,Abnormal,Normal,Low,Normal,Polluted
4.836,7.2203,22.535,1234.409,54.741,22.0782,Low,Normal,Abnormal,High,Normal,Normal,Polluted
4.836,6.9727,49.9951,1569.892,56.696,22.4692,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.836,6.9727,77.3737,417.2043,50.8309,22.4692,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.202,6.9727,104.6953,279.5699,50.8309,23.1535,Low,Normal,Low,Normal,Normal,Normal,Polluted
3.893,6.9177,132.0007,1578.495,44.9658,24.0332,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.893,6.9177,159.306,247.3118,41.0557,24.0332,Abnormal,Normal,Low,Normal,Low,Normal,Polluted
4.202,7.1103,186.7986,1552.688,56.696,23.74,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.146,6.9727,214.1691,1060.215,54.741,23.74,Low,Normal,Low,High,Normal,Normal,Polluted
3.936,7.0278,241.4581,1584.946,50.8309,23.74,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
3.696,6.9727,268.9264,266.6667,50.8309,24.0332,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.8,7.2754,351.0541,481.7204,29.3255,24.522,Abnormal,Normal,Normal,Normal,Low,Normal,Polluted
3.748,6.8077,378.4409,277.4193,54.741,24.8153,Abnormal,Normal,Normal,Normal,Normal,Normal,Polluted
3.8,6.9177,405.7462,1593.548,50.8309,24.7175,Abnormal,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.153,6.9727,100.8358,1582.796,50.8309,24.3265,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.71,6.9727,73.5468,1595.699,54.741,25.2063,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
3.807,7.2754,46.2333,260.215,56.696,25.304,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.945,7.2203,18.9361,1122.581,41.0557,24.7175,Abnormal,Normal,Abnormal,High,Low,Normal,Polluted
4.153,6.9727,8.3366,1593.548,46.9208,24.3265,Low,Normal,Abnormal,Abnormal,Low,Normal,Polluted
4.256,6.9727,35.756,268.8172,44.9658,24.0332,Low,Normal,Low,Normal,Low,Normal,Polluted
3.644,6.9727,62.9961,283.871,50.8309,24.4242,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.696,6.9727,90.2444,1559.14,46.9208,24.4242,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.256,7.2754,117.6556,1567.742,50.8309,24.131,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.8,6.9727,144.9365,1576.344,46.9208,24.2287,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
3.696,6.8902,172.1277,1464.516,50.8309,24.6198,Abnormal,Normal,Low,High,Normal,Normal,Polluted
4.308,6.9727,363.5093,275.2688,54.741,24.4242,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.188,6.9727,115.6533,1455.914,50.8309,25.0108,Low,Normal,Low,High,Normal,Normal,Polluted
4.153,6.9727,88.3562,245.1613,46.9208,24.7175,Low,Normal,Low,Normal,Low,Normal,Polluted
3.8,7.2754,61.0182,1559.14,33.2356,24.4242,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.049,6.9177,33.7048,249.4624,50.8309,24.131,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.051,7.2754,6.3506,1589.247,58.651,25.0108,Low,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
3.893,6.9727,75.549,320.4301,54.741,24.8153,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.943,7.2754,157.4813,270.9677,50.8309,22.567,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.836,6.9727,239.3972,249.4624,50.8309,22.8602,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.589,7.0553,266.7514,1569.892,50.8309,23.0557,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.936,6.9177,348.7406,262.3656,46.9208,23.5445,Abnormal,Normal,Normal,Normal,Low,Normal,Polluted
4.423,6.9177,376.0867,1563.441,41.0557,23.4467,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
3.991,7.1103,75.8928,1563.441,46.9208,23.5445,Abnormal,Normal,Low,Abnormal,Low,Normal,Polluted
4.312,6.9727,48.4898,1572.043,50.8309,23.5445,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.997,6.8077,33.2307,262.3656,50.8309,24.6198,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.153,7.0553,60.5523,270.9677,37.1457,24.3265,Low,Normal,Low,Normal,Low,Normal,Polluted
3.696,6.9727,87.9309,1554.839,54.741,24.3265,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
4.533,7.0002,142.6474,258.0645,37.1457,23.8377,Low,Normal,Low,Normal,Low,Normal,Polluted
4.533,7.0002,224.5797,1567.742,50.8309,23.5445,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.854,6.9727,388.6967,253.7634,50.8309,23.0557,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.047,6.9177,90.6126,270.9677,46.9208,23.6422,Low,Normal,Low,Normal,Low,Normal,Polluted
4.423,7.1378,63.2828,1576.344,46.9208,23.9355,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.257,7.0278,8.5663,1569.892,50.8309,23.74,Low,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
5.02,7.0002,18.8775,1578.495,54.741,23.6422,Low,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
4.423,6.9177,46.085,230.1075,29.3255,23.9355,Low,Normal,Low,Normal,Low,Normal,Polluted
4.308,6.9727,73.3741,1587.097,54.741,24.131,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.454,6.9177,100.712,238.7097,44.9658,24.7175,Low,Normal,Low,Normal,Low,Normal,Polluted
4.688,6.9727,210.2183,1550.538,29.3255,23.74,Low,Normal,Low,Abnormal,Low,Normal,Polluted
3.893,6.9727,346.8426,531.1828,50.8309,24.2287,Abnormal,Normal,Normal,High,Normal,Normal,Polluted
4.257,6.8902,31.6585,1335.484,50.8309,23.1535,Low,Normal,Low,High,Normal,Normal,Polluted
4.308,7.1653,58.9312,372.043,54.741,24.0332,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.367,7.2203,113.607,260.215,54.741,23.9355,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.101,7.1103,140.8635,1331.183,54.741,24.522,Low,Normal,Low,High,Normal,Normal,Polluted
4.854,6.9727,168.2014,1569.892,54.741,23.9355,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.35,7.0002,195.4659,972.043,50.8309,24.0332,Low,Normal,Low,High,Normal,Normal,Polluted
3.893,6.9177,222.7224,262.3656,50.8309,24.8153,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.8,7.1103,249.9136,1174.194,56.696,24.913,Abnormal,Normal,Low,High,Normal,Normal,Polluted
4.423,7.0553,277.1701,1434.409,50.8309,23.5445,Low,Normal,Low,High,Normal,Normal,Polluted
3.8,7.1103,304.4917,1591.398,33.2356,24.8153,Abnormal,Normal,Normal,Abnormal,Low,Normal,Polluted
5.002,7.1103,92.5921,1572.043,54.741,22.6647,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
5.179,6.9177,37.8918,243.0108,44.9658,22.567,Low,Normal,Low,Normal,Low,Normal,Polluted
4.047,7.0002,16.7758,1544.086,56.696,23.0557,Low,Normal,Abnormal,Abnormal,Normal,Normal,Polluted
4.541,7.0002,44.1056,969.8925,54.741,22.8602,Low,Normal,Low,High,Normal,Normal,Polluted
4.718,6.9727,71.3702,827.957,54.741,22.7625,Low,Normal,Low,High,Normal,Normal,Polluted
4.589,6.8902,98.7406,1348.387,50.8309,23.4467,Low,Normal,Low,High,Normal,Normal,Polluted
5.179,6.9727,126.103,1552.688,44.9658,22.958,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.911,7.2203,153.3838,1567.742,50.8309,24.131,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.308,7.2754,372.1929,595.699,54.741,24.0332,Low,Normal,Normal,High,Normal,Normal,Unpolluted
3.8,7.1103,399.3434,286.0215,56.696,24.2287,Abnormal,Normal,Normal,Normal,Normal,Normal,Polluted
4.423,7.1928,80.1613,793.5483,54.741,23.4467,Low,Normal,Low,High,Normal,Normal,Polluted
4.308,6.9727,52.913,1565.591,56.696,24.0332,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
3.748,6.9727,25.5507,251.6129,54.741,24.3265,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
3.748,7.2754,1.8524,1552.688,44.9658,24.3265,Abnormal,Normal,Abnormal,Abnormal,Low,Normal,Polluted
3.8,6.9727,29.1821,279.5699,50.8309,24.2287,Abnormal,Normal,Low,Normal,Normal,Normal,Polluted
4.854,7.0278,56.4549,1546.237,50.8309,23.8377,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.743,6.9727,111.0574,249.4624,50.8309,23.8377,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.854,7.2203,138.4441,1552.688,44.9658,23.8377,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.367,7.0002,165.5784,1260.215,54.741,23.6422,Low,Normal,Low,High,Normal,Normal,Polluted
4.854,7.0278,192.8674,1559.14,46.9208,23.1535,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.367,7.0002,219.9772,1365.591,50.8309,23.6422,Low,Normal,Low,High,Normal,Normal,Polluted
5.296,7.2754,247.364,1086.021,41.0557,22.7625,Low,Normal,Low,High,Low,Normal,Polluted
4.743,7.0002,274.6774,1572.043,54.741,23.0557,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.777,7.0278,302.0234,1548.387,46.9208,22.4692,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.718,7.0278,329.3777,1563.441,37.1457,22.4692,Low,Normal,Normal,Abnormal,Low,Normal,Polluted
4.317,6.9727,356.7074,255.914,56.696,22.3715,Low,Normal,Normal,Normal,Normal,Normal,Unpolluted
4.895,6.9727,384.0127,1554.839,58.651,22.958,Low,Normal,Normal,Abnormal,Normal,Normal,Polluted
4.202,6.9177,122.5448,268.8172,56.696,23.8377,Low,Normal,Low,Normal,Normal,Normal,Polluted
4.047,7.0278,95.2151,1550.538,46.9208,23.6422,Low,Normal,Low,Abnormal,Low,Normal,Polluted
4.402,7.0278,13.1932,275.2688,54.741,24.0332,Low,Normal,Abnormal,Normal,Normal,Normal,Polluted
3.696,6.9727,68.7716,1572.043,54.741,24.7175,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
3.997,7.2203,96.0932,1567.742,50.8309,24.8153,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
3.997,6.9727,123.5044,1584.946,54.741,24.0332,Abnormal,Normal,Low,Abnormal,Normal,Normal,Polluted
4.423,7.2203,150.9238,1561.29,54.741,23.5445,Low,Normal,Low,Abnormal,Normal,Normal,Polluted
4.146,7.2754,178.1232,255.914,54.741,23.8377,Low,Normal,Low,Normal,Normal,Normal,Polluted
